Fecha	VLP
13/09/2020	109,76185
14/09/2020	109,783368
15/09/2020	109,790194
16/09/2020	109,810943
17/09/2020	109,82315
18/09/2020	109,811332
19/09/2020	109,814188
20/09/2020	109,817094
21/09/2020	109,843968
22/09/2020	109,848046
23/09/2020	109,845461
24/09/2020	109,806904
25/09/2020	109,802119
26/09/2020	109,804786
27/09/2020	109,807588
28/09/2020	109,812849
29/09/2020	109,828398
30/09/2020	109,822637
01/10/2020	109,836954
02/10/2020	109,856465
03/10/2020	109,859275
04/10/2020	109,86208
05/10/2020	109,85207
06/10/2020	109,883919
07/10/2020	109,89119
08/10/2020	109,900372
09/10/2020	109,916946
10/10/2020	109,919519
11/10/2020	109,922219
12/10/2020	109,942401
13/10/2020	109,94726
14/10/2020	109,954362
15/10/2020	109,908713
16/10/2020	109,939304
17/10/2020	109,941902
18/10/2020	109,944572
19/10/2020	109,917416
20/10/2020	109,913972
21/10/2020	109,899166
22/10/2020	109,88573
23/10/2020	109,907682
24/10/2020	109,910634
25/10/2020	109,913582
26/10/2020	109,926095
27/10/2020	109,95251
28/10/2020	109,905245
29/10/2020	109,940712
30/10/2020	109,928817
31/10/2020	109,931611
01/11/2020	109,934562
02/11/2020	109,953433
03/11/2020	109,964418
04/11/2020	109,994783
05/11/2020	110,003597
06/11/2020	110,021519
07/11/2020	110,024343
08/11/2020	110,027173
09/11/2020	109,992477
10/11/2020	110,000814
11/11/2020	110,018546
12/11/2020	110,029826
13/11/2020	110,036864
14/11/2020	110,039529
15/11/2020	110,042203
16/11/2020	110,05425
17/11/2020	110,06766
18/11/2020	110,064052
19/11/2020	110,058167
20/11/2020	110,069339
21/11/2020	110,071794
22/11/2020	110,074521
23/11/2020	110,074377
24/11/2020	110,077364
25/11/2020	110,080535
26/11/2020	110,077647
27/11/2020	110,081525
28/11/2020	110,084327
29/11/2020	110,087143
30/11/2020	110,070325
01/12/2020	110,04236
02/12/2020	110,049872
03/12/2020	110,060909
04/12/2020	110,055572
05/12/2020	110,058201
06/12/2020	110,060831
07/12/2020	110,072172
08/12/2020	110,084464
09/12/2020	110,100274
10/12/2020	110,094226
11/12/2020	110,106821
12/12/2020	110,109364
13/12/2020	110,111955
14/12/2020	110,108606
15/12/2020	110,114283
16/12/2020	110,084816
17/12/2020	110,081175
18/12/2020	110,069486
19/12/2020	110,072015
20/12/2020	110,07459
21/12/2020	110,059239
22/12/2020	110,061946
23/12/2020	110,025067
24/12/2020	110,025096
25/12/2020	110,027597
26/12/2020	110,030104
27/12/2020	110,03261
28/12/2020	110,050919
29/12/2020	110,04664
30/12/2020	110,016778
31/12/2020	110,02189
01/01/2021	110,02452
02/01/2021	110,02713
03/01/2021	110,029738
04/01/2021	110,018388
05/01/2021	110,002691
06/01/2021	109,997593
07/01/2021	110,001817
